payment_id,order_id,user_id,method,provider,status,amount,processing_time_ms,error_code,created_at
PAY008349,ORD008349,U03865,credit_card,paystream_v2,success,57.73,110,,2025-01-08 14:04:32
PAY008350,ORD008350,U04918,credit_card,paystream_v2,success,23.88,122,,2025-01-08 19:04:09
PAY008351,ORD008351,U02254,credit_card,paystream_v2,success,27.49,156,,2025-01-08 17:16:51
PAY008352,ORD008352,U00632,paypal,paystream_v2,success,18.29,131,,2025-01-08 15:45:18
PAY008353,ORD008353,U03926,google_pay,paystream_v2,success,19.16,113,,2025-01-08 13:01:45
PAY008354,ORD008354,U00886,credit_card,paystream_v2,success,27.79,138,,2025-01-08 09:17:50
PAY008355,ORD008355,U00335,credit_card,paystream_v2,timeout,26.31,80,GATEWAY_TIMEOUT,2025-01-08 20:35:35
PAY008356,ORD008356,U01062,google_pay,paystream_v2,failed,45.05,100,GATEWAY_TIMEOUT,2025-01-08 06:11:27
PAY008357,ORD008357,U03222,credit_card,paystream_v2,failed,54.28,121,GATEWAY_TIMEOUT,2025-01-08 10:17:36
PAY008358,ORD008358,U01106,credit_card,paystream_v2,success,20.27,122,,2025-01-08 20:27:05
PAY008359,ORD008359,U00403,paypal,paystream_v2,success,49.13,108,,2025-01-08 04:58:47
PAY008360,ORD008360,U01592,credit_card,paystream_v2,success,52.05,105,,2025-01-08 18:06:12
PAY008361,ORD008361,U02319,credit_card,paystream_v2,success,18.57,159,,2025-01-08 12:49:40
PAY008362,ORD008362,U04812,google_pay,paystream_v2,success,35.44,122,,2025-01-08 17:27:06
PAY008363,ORD008363,U03525,credit_card,paystream_v2,success,26.72,147,,2025-01-08 11:49:45
PAY008364,ORD008364,U03551,credit_card,paystream_v2,success,29.26,136,,2025-01-08 13:54:02
PAY008365,ORD008365,U02663,credit_card,paystream_v2,success,58.67,137,,2025-01-08 14:25:53
PAY008366,ORD008366,U01926,credit_card,paystream_v2,success,57.78,161,,2025-01-08 19:58:28
PAY008367,ORD008367,U00965,google_pay,paystream_v2,success,50.96,112,,2025-01-08 13:34:17
PAY008368,ORD008368,U03777,credit_card,paystream_v2,success,19.99,97,,2025-01-08 13:33:45
PAY008369,ORD008369,U03797,credit_card,paystream_v2,success,57.61,86,,2025-01-08 10:34:57
PAY008370,ORD008370,U03419,credit_card,paystream_v2,success,45.79,145,,2025-01-08 21:18:19
PAY008371,ORD008371,U00015,credit_card,paystream_v2,success,22.25,144,,2025-01-08 15:14:07
PAY008372,ORD008372,U03517,apple_pay,paystream_v2,success,25.36,142,,2025-01-08 20:02:15
PAY008373,ORD008373,U02975,apple_pay,paystream_v2,success,22.75,151,,2025-01-08 15:00:48
PAY008374,ORD008374,U02313,credit_card,paystream_v2,success,38.07,116,,2025-01-08 23:10:53
PAY008375,ORD008375,U02465,apple_pay,paystream_v2,success,54.41,110,,2025-01-08 18:48:05
PAY008376,ORD008376,U01140,google_pay,paystream_v2,success,35.38,111,,2025-01-08 11:07:28
PAY008377,ORD008377,U04291,credit_card,paystream_v2,success,54.49,84,,2025-01-08 19:58:55
PAY008378,ORD008378,U03739,google_pay,paystream_v2,success,43.99,142,,2025-01-08 20:08:01
PAY008379,ORD008379,U04534,credit_card,paystream_v2,success,41.97,91,,2025-01-08 14:17:42
PAY008380,ORD008380,U02061,google_pay,paystream_v2,success,28.67,85,,2025-01-08 19:00:22
PAY008381,ORD008381,U02294,paypal,paystream_v2,success,47.40,111,,2025-01-08 00:04:40
PAY008382,ORD008382,U01264,paypal,paystream_v2,success,55.33,100,,2025-01-08 15:29:11
PAY008383,ORD008383,U04059,credit_card,paystream_v2,success,59.37,133,,2025-01-08 19:36:35
PAY008384,ORD008384,U02090,credit_card,paystream_v2,success,30.35,85,,2025-01-08 08:28:36
PAY008385,ORD008385,U04464,paypal,paystream_v2,success,37.52,103,,2025-01-08 19:54:57
PAY008386,ORD008386,U03293,apple_pay,paystream_v2,success,58.55,151,,2025-01-08 19:13:09
PAY008387,ORD008387,U03145,apple_pay,paystream_v2,success,32.43,81,,2025-01-08 12:00:07
PAY008388,ORD008388,U00769,credit_card,paystream_v2,success,43.79,138,,2025-01-08 14:34:45
PAY008389,ORD008389,U02856,google_pay,paystream_v2,success,18.69,114,,2025-01-08 07:25:21
PAY008390,ORD008390,U03461,credit_card,paystream_v2,success,40.13,117,,2025-01-08 16:49:29
PAY008391,ORD008391,U04487,credit_card,paystream_v2,success,23.76,121,,2025-01-08 02:07:21
PAY008392,ORD008392,U02924,credit_card,paystream_v2,success,19.49,119,,2025-01-08 09:58:50
PAY008393,ORD008393,U05000,credit_card,paystream_v2,success,58.84,107,,2025-01-08 18:03:53
PAY008394,ORD008394,U03223,paypal,paystream_v2,success,22.49,143,,2025-01-08 20:28:18
PAY008395,ORD008395,U01443,credit_card,paystream_v2,success,38.77,108,,2025-01-08 13:37:42
PAY008396,ORD008396,U01806,credit_card,paystream_v2,success,43.68,122,,2025-01-08 19:45:19
PAY008397,ORD008397,U03540,paypal,paystream_v2,success,37.60,145,,2025-01-08 11:22:29
PAY008398,ORD008398,U00953,credit_card,paystream_v2,success,35.11,114,,2025-01-08 14:48:34
PAY008399,ORD008399,U03149,paypal,paystream_v2,success,36.02,145,,2025-01-08 20:55:03
PAY008400,ORD008400,U03599,credit_card,paystream_v2,success,19.93,90,,2025-01-08 16:32:27
PAY008401,ORD008401,U04672,apple_pay,paystream_v2,failed,38.45,132,CARD_DECLINED,2025-01-08 19:01:14
PAY008402,ORD008402,U00298,credit_card,paystream_v2,success,47.13,111,,2025-01-08 21:15:11
PAY008403,ORD008403,U03652,credit_card,paystream_v2,success,37.82,122,,2025-01-08 02:42:08
PAY008404,ORD008404,U04257,credit_card,paystream_v2,success,34.42,150,,2025-01-08 15:47:19
PAY008405,ORD008405,U04535,credit_card,paystream_v2,success,59.48,113,,2025-01-08 11:39:11
PAY008406,ORD008406,U04133,apple_pay,paystream_v2,success,40.49,110,,2025-01-08 18:33:58
PAY008407,ORD008407,U01970,apple_pay,paystream_v2,success,29.93,158,,2025-01-08 06:10:03
PAY008408,ORD008408,U04466,apple_pay,paystream_v2,success,28.79,95,,2025-01-08 08:01:54
PAY008409,ORD008409,U03056,credit_card,paystream_v2,success,42.57,80,,2025-01-08 20:57:16
PAY008410,ORD008410,U00430,apple_pay,paystream_v2,success,24.00,135,,2025-01-08 10:21:32
PAY008411,ORD008411,U00216,credit_card,paystream_v2,success,54.59,120,,2025-01-08 09:13:07
PAY008412,ORD008412,U01252,paypal,paystream_v2,success,19.72,83,,2025-01-08 11:42:15
PAY008413,ORD008413,U03587,credit_card,paystream_v2,success,25.86,103,,2025-01-08 21:06:09
PAY008414,ORD008414,U02549,credit_card,paystream_v2,failed,43.17,120,GATEWAY_TIMEOUT,2025-01-08 16:04:17
PAY008415,ORD008415,U04993,credit_card,paystream_v2,success,23.09,126,,2025-01-08 10:19:17
PAY008416,ORD008416,U02903,google_pay,paystream_v2,success,59.97,120,,2025-01-08 21:51:58
PAY008417,ORD008417,U00187,credit_card,paystream_v2,success,54.56,98,,2025-01-08 18:39:17
PAY008418,ORD008418,U02624,credit_card,paystream_v2,failed,45.46,134,GATEWAY_TIMEOUT,2025-01-08 13:39:23
PAY008419,ORD008419,U02421,apple_pay,paystream_v2,success,36.11,150,,2025-01-08 18:24:55
PAY008420,ORD008420,U02011,apple_pay,paystream_v2,success,34.68,127,,2025-01-08 07:08:05
PAY008421,ORD008421,U00116,credit_card,paystream_v2,success,53.39,111,,2025-01-08 11:08:56
PAY008422,ORD008422,U00648,credit_card,paystream_v2,success,43.77,140,,2025-01-08 11:50:14
PAY008423,ORD008423,U03088,credit_card,paystream_v2,success,28.96,144,,2025-01-08 15:36:32
PAY008424,ORD008424,U02118,credit_card,paystream_v2,success,15.23,92,,2025-01-08 22:23:00
PAY008425,ORD008425,U04123,paypal,paystream_v2,success,42.48,145,,2025-01-08 10:13:43
PAY008426,ORD008426,U04857,credit_card,paystream_v2,success,45.87,114,,2025-01-08 22:38:26
PAY008427,ORD008427,U00398,apple_pay,paystream_v2,success,57.31,134,,2025-01-08 13:56:22
PAY008428,ORD008428,U00426,credit_card,paystream_v2,success,15.91,118,,2025-01-08 19:16:50
PAY008429,ORD008429,U01760,paypal,paystream_v2,success,48.79,121,,2025-01-08 13:48:00
PAY008430,ORD008430,U02236,credit_card,paystream_v2,success,37.21,139,,2025-01-08 13:33:48
PAY008431,ORD008431,U03055,credit_card,paystream_v2,success,56.54,104,,2025-01-08 12:44:52
PAY008432,ORD008432,U03233,credit_card,paystream_v2,success,48.56,116,,2025-01-08 13:25:51
PAY008433,ORD008433,U03420,credit_card,paystream_v2,success,53.35,143,,2025-01-08 16:55:56
PAY008434,ORD008434,U00314,credit_card,paystream_v2,success,27.61,103,,2025-01-08 05:58:09
PAY008435,ORD008435,U01479,credit_card,paystream_v2,success,31.50,85,,2025-01-08 12:32:56
PAY008436,ORD008436,U00698,apple_pay,paystream_v2,success,59.92,93,,2025-01-08 11:09:20
PAY008437,ORD008437,U03265,credit_card,paystream_v2,success,28.01,104,,2025-01-08 20:46:24
PAY008438,ORD008438,U01595,credit_card,paystream_v2,success,45.20,149,,2025-01-08 10:18:44
PAY008439,ORD008439,U00021,paypal,paystream_v2,failed,49.61,80,PAYMENT_PROVIDER_ERROR,2025-01-08 10:30:52
PAY008440,ORD008440,U02442,paypal,paystream_v2,success,34.53,104,,2025-01-08 13:14:54
PAY008441,ORD008441,U02655,apple_pay,paystream_v2,success,42.40,157,,2025-01-08 09:27:16
PAY008442,ORD008442,U03151,paypal,paystream_v2,success,47.69,155,,2025-01-08 07:19:25
PAY008443,ORD008443,U01579,apple_pay,paystream_v2,success,55.23,131,,2025-01-08 11:26:38
PAY008444,ORD008444,U02325,credit_card,paystream_v2,success,38.44,161,,2025-01-08 08:45:47
PAY008445,ORD008445,U01476,paypal,paystream_v2,success,53.33,103,,2025-01-08 10:06:46
PAY008446,ORD008446,U02588,paypal,paystream_v2,timeout,25.94,104,GATEWAY_TIMEOUT,2025-01-08 22:41:56
PAY008447,ORD008447,U02314,paypal,paystream_v2,success,55.16,154,,2025-01-08 12:01:17
PAY008448,ORD008448,U01690,google_pay,paystream_v2,failed,36.57,155,CARD_DECLINED,2025-01-08 16:01:47
PAY008449,ORD008449,U03833,credit_card,paystream_v2,success,37.74,110,,2025-01-08 08:03:46
PAY008450,ORD008450,U01538,credit_card,paystream_v2,success,31.95,124,,2025-01-08 15:04:34
PAY008451,ORD008451,U04502,apple_pay,paystream_v2,success,49.80,85,,2025-01-08 10:02:29
PAY008452,ORD008452,U00533,paypal,paystream_v2,success,43.34,116,,2025-01-08 14:06:48
PAY008453,ORD008453,U02641,credit_card,paystream_v2,success,41.68,96,,2025-01-08 19:47:16
PAY008454,ORD008454,U01202,paypal,paystream_v2,success,56.54,154,,2025-01-08 07:25:04
PAY008455,ORD008455,U00143,credit_card,paystream_v2,success,53.05,99,,2025-01-08 18:41:49
PAY008456,ORD008456,U04930,credit_card,paystream_v2,success,50.68,108,,2025-01-08 08:10:17
PAY008457,ORD008457,U03782,credit_card,paystream_v2,success,50.39,148,,2025-01-08 15:58:39
PAY008458,ORD008458,U03948,credit_card,paystream_v2,timeout,25.79,127,GATEWAY_TIMEOUT,2025-01-08 12:53:39
PAY008459,ORD008459,U00898,credit_card,paystream_v2,success,52.99,89,,2025-01-08 07:08:03
PAY008460,ORD008460,U04761,apple_pay,paystream_v2,success,43.62,116,,2025-01-08 11:33:55
PAY008461,ORD008461,U04139,credit_card,paystream_v2,success,22.90,80,,2025-01-08 22:44:14
PAY008462,ORD008462,U01377,paypal,paystream_v2,failed,24.29,152,PAYMENT_PROVIDER_ERROR,2025-01-08 13:05:04
PAY008463,ORD008463,U02076,credit_card,paystream_v2,success,59.24,161,,2025-01-08 20:09:47
PAY008464,ORD008464,U04457,apple_pay,paystream_v2,success,28.97,138,,2025-01-08 02:54:39
PAY008465,ORD008465,U01911,apple_pay,paystream_v2,success,57.13,112,,2025-01-08 21:24:16
PAY008466,ORD008466,U04793,google_pay,paystream_v2,success,19.35,112,,2025-01-08 11:38:27
PAY008467,ORD008467,U00390,credit_card,paystream_v2,success,50.03,92,,2025-01-08 20:24:28
PAY008468,ORD008468,U03750,google_pay,paystream_v2,success,16.32,108,,2025-01-08 21:12:02
PAY008469,ORD008469,U00124,apple_pay,paystream_v2,success,31.09,122,,2025-01-08 07:45:35
PAY008470,ORD008470,U00441,google_pay,paystream_v2,success,51.52,108,,2025-01-08 21:58:58
PAY008471,ORD008471,U01179,apple_pay,paystream_v2,success,30.54,83,,2025-01-08 11:51:25
PAY008472,ORD008472,U03114,credit_card,paystream_v2,success,31.82,153,,2025-01-08 12:38:59
PAY008473,ORD008473,U03108,google_pay,paystream_v2,success,58.76,95,,2025-01-08 13:41:00
PAY008474,ORD008474,U00520,credit_card,paystream_v2,success,38.36,144,,2025-01-08 08:23:53
PAY008475,ORD008475,U01334,credit_card,paystream_v2,success,37.36,129,,2025-01-08 06:11:42
PAY008476,ORD008476,U00757,apple_pay,paystream_v2,failed,53.41,110,INSUFFICIENT_FUNDS,2025-01-08 18:37:48
PAY008477,ORD008477,U04992,google_pay,paystream_v2,success,50.06,108,,2025-01-08 13:56:31
PAY008478,ORD008478,U00673,paypal,paystream_v2,success,57.52,128,,2025-01-08 03:53:02
PAY008479,ORD008479,U04083,google_pay,paystream_v2,success,44.52,115,,2025-01-08 08:01:24
PAY008480,ORD008480,U00881,paypal,paystream_v2,success,36.63,96,,2025-01-08 13:15:36
PAY008481,ORD008481,U00546,credit_card,paystream_v2,failed,49.49,157,PAYMENT_PROVIDER_ERROR,2025-01-08 18:16:45
PAY008482,ORD008482,U00169,credit_card,paystream_v2,success,32.92,84,,2025-01-08 12:16:31
PAY008483,ORD008483,U00962,google_pay,paystream_v2,success,18.86,100,,2025-01-08 19:24:05
PAY008484,ORD008484,U03776,credit_card,paystream_v2,success,26.92,106,,2025-01-08 17:32:08
PAY008485,ORD008485,U02468,paypal,paystream_v2,success,19.54,116,,2025-01-08 21:17:08
PAY008486,ORD008486,U01847,credit_card,paystream_v2,success,45.12,116,,2025-01-08 21:38:06
PAY008487,ORD008487,U00711,apple_pay,paystream_v2,failed,18.88,83,CARD_DECLINED,2025-01-08 11:32:49
PAY008488,ORD008488,U03871,google_pay,paystream_v2,success,56.33,100,,2025-01-08 12:07:16
PAY008489,ORD008489,U02334,credit_card,paystream_v2,success,47.93,94,,2025-01-08 19:40:13
PAY008490,ORD008490,U04459,google_pay,paystream_v2,success,52.69,154,,2025-01-08 21:51:12
PAY008491,ORD008491,U04411,credit_card,paystream_v2,success,34.14,154,,2025-01-08 19:32:23
PAY008492,ORD008492,U04198,credit_card,paystream_v2,success,28.30,82,,2025-01-08 04:44:17
PAY008493,ORD008493,U02248,google_pay,paystream_v2,success,44.95,112,,2025-01-08 19:27:36
PAY008494,ORD008494,U02638,credit_card,paystream_v2,success,34.29,143,,2025-01-08 19:17:40
PAY008495,ORD008495,U01205,apple_pay,paystream_v2,success,40.34,120,,2025-01-08 14:14:15
PAY008496,ORD008496,U02497,credit_card,paystream_v2,success,54.34,161,,2025-01-08 10:21:10
PAY008497,ORD008497,U01322,credit_card,paystream_v2,success,38.79,154,,2025-01-08 18:39:43
PAY008498,ORD008498,U02253,credit_card,paystream_v2,success,19.18,121,,2025-01-08 06:21:04
PAY008499,ORD008499,U03619,credit_card,paystream_v2,success,20.02,88,,2025-01-08 22:19:14
PAY008500,ORD008500,U03502,credit_card,paystream_v2,success,20.22,94,,2025-01-08 13:12:09
PAY008501,ORD008501,U01758,credit_card,paystream_v2,success,20.04,98,,2025-01-08 16:52:16
PAY008502,ORD008502,U02993,paypal,paystream_v2,success,39.57,81,,2025-01-08 14:08:37
PAY008503,ORD008503,U04220,google_pay,paystream_v2,success,22.59,94,,2025-01-08 01:06:33
PAY008504,ORD008504,U04149,credit_card,paystream_v2,success,51.35,85,,2025-01-08 20:08:49
PAY008505,ORD008505,U01814,google_pay,paystream_v2,success,46.18,130,,2025-01-08 08:39:01
PAY008506,ORD008506,U03981,credit_card,paystream_v2,success,49.80,105,,2025-01-08 10:47:40
PAY008507,ORD008507,U02682,apple_pay,paystream_v2,success,57.95,155,,2025-01-08 10:51:51
PAY008508,ORD008508,U03060,apple_pay,paystream_v2,success,28.35,83,,2025-01-08 18:46:46
PAY008509,ORD008509,U02395,paypal,paystream_v2,failed,19.11,132,INSUFFICIENT_FUNDS,2025-01-08 20:36:18
PAY008510,ORD008510,U01258,credit_card,paystream_v2,success,32.40,80,,2025-01-08 12:21:26
PAY008511,ORD008511,U02619,google_pay,paystream_v2,success,48.95,133,,2025-01-08 23:25:35
PAY008512,ORD008512,U03662,apple_pay,paystream_v2,success,51.86,153,,2025-01-08 12:46:15
PAY008513,ORD008513,U03332,apple_pay,paystream_v2,success,21.47,149,,2025-01-08 21:39:41
PAY008514,ORD008514,U04718,credit_card,paystream_v2,success,17.20,107,,2025-01-08 17:50:33
PAY008515,ORD008515,U01466,apple_pay,paystream_v2,success,24.52,145,,2025-01-08 15:18:31
PAY008516,ORD008516,U03394,credit_card,paystream_v2,success,30.17,80,,2025-01-08 22:42:02
PAY008517,ORD008517,U03708,credit_card,paystream_v2,success,33.70,123,,2025-01-08 21:28:36
PAY008518,ORD008518,U03745,google_pay,paystream_v2,success,15.56,123,,2025-01-08 18:30:01
PAY008519,ORD008519,U02430,google_pay,paystream_v2,success,45.79,106,,2025-01-08 11:28:22
PAY008520,ORD008520,U00219,credit_card,paystream_v2,success,48.73,82,,2025-01-08 21:03:55
PAY008521,ORD008521,U01832,credit_card,paystream_v2,success,40.58,101,,2025-01-08 19:43:24
PAY008522,ORD008522,U02663,credit_card,paystream_v2,success,18.74,121,,2025-01-08 10:31:31
PAY008523,ORD008523,U04920,apple_pay,paystream_v2,success,35.83,152,,2025-01-08 18:32:34
PAY008524,ORD008524,U00782,credit_card,paystream_v2,success,28.64,144,,2025-01-08 16:14:56
PAY008525,ORD008525,U04420,google_pay,paystream_v2,success,20.94,86,,2025-01-08 08:55:59
PAY008526,ORD008526,U03128,credit_card,paystream_v2,success,30.28,104,,2025-01-08 19:10:17
PAY008527,ORD008527,U04161,credit_card,paystream_v2,success,50.88,115,,2025-01-08 19:54:54
PAY008528,ORD008528,U02923,google_pay,paystream_v2,success,17.48,111,,2025-01-08 13:23:15
PAY008529,ORD008529,U02471,credit_card,paystream_v2,success,58.17,101,,2025-01-08 09:30:25
PAY008530,ORD008530,U00251,credit_card,paystream_v2,success,25.90,119,,2025-01-08 21:17:17
PAY008531,ORD008531,U01232,credit_card,paystream_v2,success,39.47,87,,2025-01-08 12:30:16
PAY008532,ORD008532,U03225,google_pay,paystream_v2,success,52.09,112,,2025-01-08 09:29:46
PAY008533,ORD008533,U00177,credit_card,paystream_v2,success,21.03,151,,2025-01-08 04:06:27
PAY008534,ORD008534,U04841,apple_pay,paystream_v2,success,35.25,156,,2025-01-08 22:31:14
PAY008535,ORD008535,U03157,credit_card,paystream_v2,failed,20.98,107,GATEWAY_TIMEOUT,2025-01-08 21:53:55
PAY008536,ORD008536,U04581,apple_pay,paystream_v2,success,36.02,150,,2025-01-08 15:56:29
PAY008537,ORD008537,U02454,paypal,paystream_v2,success,55.04,81,,2025-01-08 08:33:07
PAY008538,ORD008538,U00545,credit_card,paystream_v2,success,55.84,121,,2025-01-08 10:52:39
PAY008539,ORD008539,U04172,credit_card,paystream_v2,success,48.89,80,,2025-01-08 19:14:11
PAY008540,ORD008540,U04534,apple_pay,paystream_v2,success,27.05,132,,2025-01-08 21:37:58
PAY008541,ORD008541,U02463,credit_card,paystream_v2,success,24.54,91,,2025-01-08 21:25:21
PAY008542,ORD008542,U01253,apple_pay,paystream_v2,timeout,24.36,150,GATEWAY_TIMEOUT,2025-01-08 03:33:21
PAY008543,ORD008543,U01134,paypal,paystream_v2,success,55.14,103,,2025-01-08 03:27:31
PAY008544,ORD008544,U00565,paypal,paystream_v2,success,51.53,108,,2025-01-08 13:43:11
PAY008545,ORD008545,U01246,paypal,paystream_v2,success,18.98,143,,2025-01-08 21:03:32
PAY008546,ORD008546,U00066,credit_card,paystream_v2,success,40.29,116,,2025-01-08 13:45:03
PAY008547,ORD008547,U02647,credit_card,paystream_v2,success,38.44,110,,2025-01-08 21:29:57
PAY008548,ORD008548,U04210,google_pay,paystream_v2,success,57.50,125,,2025-01-08 11:12:25
PAY008549,ORD008549,U02084,apple_pay,paystream_v2,success,41.63,84,,2025-01-08 11:25:42
PAY008550,ORD008550,U01053,google_pay,paystream_v2,failed,52.72,91,PAYMENT_PROVIDER_ERROR,2025-01-08 04:10:56
PAY008551,ORD008551,U04809,apple_pay,paystream_v2,success,33.46,132,,2025-01-08 12:17:01
PAY008552,ORD008552,U00106,credit_card,paystream_v2,success,24.47,141,,2025-01-08 11:49:48
PAY008553,ORD008553,U00283,apple_pay,paystream_v2,success,47.90,88,,2025-01-08 17:14:39
PAY008554,ORD008554,U02638,apple_pay,paystream_v2,success,46.44,115,,2025-01-08 22:14:41
PAY008555,ORD008555,U01769,apple_pay,paystream_v2,success,44.76,81,,2025-01-08 11:35:57
PAY008556,ORD008556,U04962,credit_card,paystream_v2,success,18.92,103,,2025-01-08 21:27:21
PAY008557,ORD008557,U03147,credit_card,paystream_v2,success,38.27,107,,2025-01-08 16:07:34
PAY008558,ORD008558,U03123,credit_card,paystream_v2,success,51.91,148,,2025-01-08 13:24:32
PAY008559,ORD008559,U01995,credit_card,paystream_v2,success,26.53,81,,2025-01-08 16:21:05
PAY008560,ORD008560,U03557,paypal,paystream_v2,success,27.95,125,,2025-01-08 19:31:24
PAY008561,ORD008561,U03311,apple_pay,paystream_v2,success,26.07,121,,2025-01-08 22:40:42
PAY008562,ORD008562,U02434,apple_pay,paystream_v2,success,34.16,99,,2025-01-08 12:59:37
PAY008563,ORD008563,U02577,google_pay,paystream_v2,success,21.24,154,,2025-01-08 20:45:47
PAY008564,ORD008564,U03705,paypal,paystream_v2,success,55.18,97,,2025-01-08 00:50:55
PAY008565,ORD008565,U00018,credit_card,paystream_v2,success,41.02,109,,2025-01-08 19:30:32
PAY008566,ORD008566,U02283,google_pay,paystream_v2,success,43.15,113,,2025-01-08 15:14:12
PAY008567,ORD008567,U04819,credit_card,paystream_v2,success,31.05,113,,2025-01-08 19:13:30
PAY008568,ORD008568,U00804,credit_card,paystream_v2,success,45.60,161,,2025-01-08 20:47:25
PAY008569,ORD008569,U03343,apple_pay,paystream_v2,success,51.68,92,,2025-01-08 19:54:32
PAY008570,ORD008570,U01927,apple_pay,paystream_v2,success,47.28,111,,2025-01-08 19:13:18
PAY008571,ORD008571,U00920,paypal,paystream_v2,success,31.58,92,,2025-01-08 08:59:59
PAY008572,ORD008572,U02419,paypal,paystream_v2,success,49.65,126,,2025-01-08 11:47:04
PAY008573,ORD008573,U01875,credit_card,paystream_v2,success,19.51,102,,2025-01-08 12:38:30
PAY008574,ORD008574,U00118,paypal,paystream_v2,success,29.91,156,,2025-01-08 18:51:46
PAY008575,ORD008575,U04281,credit_card,paystream_v2,success,41.81,114,,2025-01-08 07:30:09
PAY008576,ORD008576,U01168,paypal,paystream_v2,success,46.85,157,,2025-01-08 18:41:26
PAY008577,ORD008577,U03924,paypal,paystream_v2,success,58.82,81,,2025-01-08 10:33:49
PAY008578,ORD008578,U01263,credit_card,paystream_v2,success,30.80,107,,2025-01-08 21:58:49
PAY008579,ORD008579,U04770,credit_card,paystream_v2,success,37.92,137,,2025-01-08 23:26:55
PAY008580,ORD008580,U01876,credit_card,paystream_v2,success,36.13,84,,2025-01-08 11:35:54
PAY008581,ORD008581,U00503,credit_card,paystream_v2,success,37.03,134,,2025-01-08 12:34:31
PAY008582,ORD008582,U03893,credit_card,paystream_v2,timeout,19.27,120,GATEWAY_TIMEOUT,2025-01-08 09:28:23
PAY008583,ORD008583,U00481,apple_pay,paystream_v2,success,29.29,151,,2025-01-08 11:32:21
PAY008584,ORD008584,U01528,credit_card,paystream_v2,success,16.10,80,,2025-01-08 21:11:17
PAY008585,ORD008585,U01474,paypal,paystream_v2,success,28.69,82,,2025-01-08 20:09:01
PAY008586,ORD008586,U04118,google_pay,paystream_v2,success,39.75,160,,2025-01-08 21:51:36
PAY008587,ORD008587,U01408,paypal,paystream_v2,success,45.50,148,,2025-01-08 15:36:11
PAY008588,ORD008588,U00839,google_pay,paystream_v2,success,44.48,120,,2025-01-08 06:08:41
PAY008589,ORD008589,U03945,apple_pay,paystream_v2,success,41.24,99,,2025-01-08 14:57:09
PAY008590,ORD008590,U02493,credit_card,paystream_v2,success,36.97,120,,2025-01-08 20:12:07
PAY008591,ORD008591,U01629,credit_card,paystream_v2,success,25.37,111,,2025-01-08 11:15:59
PAY008592,ORD008592,U01897,credit_card,paystream_v2,success,59.50,133,,2025-01-08 23:55:37
PAY008593,ORD008593,U04819,apple_pay,paystream_v2,success,25.19,135,,2025-01-08 20:29:18
PAY008594,ORD008594,U04769,credit_card,paystream_v2,success,37.73,84,,2025-01-08 12:15:06
PAY008595,ORD008595,U02744,credit_card,paystream_v2,success,32.62,144,,2025-01-08 18:15:42
PAY008596,ORD008596,U00278,credit_card,paystream_v2,success,28.18,80,,2025-01-08 12:49:51
PAY008597,ORD008597,U01262,apple_pay,paystream_v2,success,36.97,145,,2025-01-08 17:30:02
PAY008598,ORD008598,U00474,credit_card,paystream_v2,success,39.08,128,,2025-01-08 18:49:47
PAY008599,ORD008599,U00298,apple_pay,paystream_v2,success,29.25,124,,2025-01-08 12:46:04
PAY008600,ORD008600,U01744,credit_card,paystream_v2,success,42.99,137,,2025-01-08 08:10:06
PAY008601,ORD008601,U02872,paypal,paystream_v2,timeout,24.58,97,GATEWAY_TIMEOUT,2025-01-08 10:00:05
PAY008602,ORD008602,U04111,paypal,paystream_v2,success,59.41,137,,2025-01-08 05:43:26
PAY008603,ORD008603,U03568,credit_card,paystream_v2,success,33.41,153,,2025-01-08 10:36:06
PAY008604,ORD008604,U00962,paypal,paystream_v2,success,33.91,103,,2025-01-08 12:59:34
PAY008605,ORD008605,U01952,credit_card,paystream_v2,success,55.34,103,,2025-01-08 19:45:39
PAY008606,ORD008606,U03748,credit_card,paystream_v2,success,25.66,80,,2025-01-08 12:45:39
PAY008607,ORD008607,U04033,credit_card,paystream_v2,success,42.65,145,,2025-01-08 20:57:49
PAY008608,ORD008608,U02446,credit_card,paystream_v2,success,40.47,107,,2025-01-08 15:35:26
PAY008609,ORD008609,U03035,paypal,paystream_v2,failed,52.80,114,PAYMENT_PROVIDER_ERROR,2025-01-08 10:51:35
PAY008610,ORD008610,U02502,apple_pay,paystream_v2,success,47.71,141,,2025-01-08 20:39:42
PAY008611,ORD008611,U04033,credit_card,paystream_v2,success,20.30,128,,2025-01-08 19:48:32
PAY008612,ORD008612,U01155,apple_pay,paystream_v2,success,36.81,133,,2025-01-08 02:18:56
PAY008613,ORD008613,U04615,paypal,paystream_v2,success,48.52,105,,2025-01-08 16:47:52
PAY008614,ORD008614,U00054,paypal,paystream_v2,success,41.55,155,,2025-01-08 19:05:34
PAY008615,ORD008615,U02437,credit_card,paystream_v2,success,35.64,116,,2025-01-08 08:17:35
PAY008616,ORD008616,U04567,paypal,paystream_v2,success,17.97,93,,2025-01-08 03:54:31
PAY008617,ORD008617,U04908,credit_card,paystream_v2,success,45.82,103,,2025-01-08 14:31:30
PAY008618,ORD008618,U01893,credit_card,paystream_v2,success,49.09,87,,2025-01-08 20:06:17
PAY008619,ORD008619,U03106,credit_card,paystream_v2,success,32.76,151,,2025-01-08 11:48:47
PAY008620,ORD008620,U00968,google_pay,paystream_v2,success,53.56,138,,2025-01-08 21:19:18
