order_id,user_id,restaurant_id,order_status,total_amount,platform,created_at
ORD006634,U00003,R0018,completed,32.88,ios,2025-01-02 19:53:58
ORD006635,U03868,R0024,cancelled,45.67,android,2025-01-02 21:47:06
ORD006636,U04063,R0009,completed,51.41,web,2025-01-02 10:56:01
ORD006637,U00035,R0026,failed,27.05,ios,2025-01-02 19:36:04
ORD006638,U00436,R0047,completed,49.24,android,2025-01-02 23:00:25
ORD006639,U02146,R0021,completed,28.36,ios,2025-01-02 08:41:01
ORD006640,U04045,R0046,cancelled,18.93,web,2025-01-02 19:56:37
ORD006641,U02998,R0035,completed,19.65,ios,2025-01-02 10:13:14
ORD006642,U03218,R0030,completed,15.09,android,2025-01-02 17:33:12
ORD006643,U02228,R0012,failed,36.39,ios,2025-01-02 13:51:51
ORD006644,U00812,R0033,completed,37.76,android,2025-01-02 19:21:56
ORD006645,U04418,R0028,completed,54.04,ios,2025-01-02 13:59:42
ORD006646,U02551,R0016,completed,34.69,ios,2025-01-02 14:45:50
ORD006647,U02515,R0047,completed,30.16,web,2025-01-02 08:29:05
ORD006648,U03324,R0008,completed,33.70,android,2025-01-02 16:44:21
ORD006649,U00920,R0048,completed,32.01,android,2025-01-02 19:44:37
ORD006650,U02998,R0040,failed,57.75,ios,2025-01-02 18:55:29
ORD006651,U02592,R0037,completed,42.36,ios,2025-01-02 17:45:07
ORD006652,U03951,R0017,failed,20.07,android,2025-01-02 00:39:46
ORD006653,U02547,R0042,completed,22.55,android,2025-01-02 01:57:39
ORD006654,U02464,R0007,cancelled,24.02,android,2025-01-02 08:24:52
ORD006655,U02362,R0038,completed,31.83,android,2025-01-02 20:39:32
ORD006656,U04973,R0013,completed,49.49,ios,2025-01-02 10:17:31
ORD006657,U03928,R0007,cancelled,49.87,android,2025-01-02 19:21:52
ORD006658,U04688,R0003,cancelled,37.30,ios,2025-01-02 15:51:31
ORD006659,U02960,R0004,cancelled,17.58,ios,2025-01-02 12:16:46
ORD006660,U00289,R0030,cancelled,25.76,ios,2025-01-02 21:33:23
ORD006661,U02583,R0031,cancelled,38.92,ios,2025-01-02 12:24:43
ORD006662,U01744,R0035,cancelled,43.30,ios,2025-01-02 22:03:53
ORD006663,U03036,R0043,completed,35.34,android,2025-01-02 08:40:48
ORD006664,U00371,R0025,completed,28.99,ios,2025-01-02 04:33:28
ORD006665,U02774,R0037,completed,18.67,ios,2025-01-02 02:44:12
ORD006666,U04243,R0010,completed,36.57,web,2025-01-02 18:31:37
ORD006667,U01783,R0010,completed,48.39,ios,2025-01-02 03:02:49
ORD006668,U04390,R0043,completed,27.01,android,2025-01-02 12:27:47
ORD006669,U04628,R0022,completed,27.55,ios,2025-01-02 12:45:43
ORD006670,U01983,R0014,failed,53.70,ios,2025-01-02 23:44:37
ORD006671,U02847,R0029,completed,21.02,ios,2025-01-02 15:42:14
ORD006672,U01013,R0022,completed,20.84,ios,2025-01-02 12:55:25
ORD006673,U04257,R0041,completed,16.58,ios,2025-01-02 12:17:34
ORD006674,U00629,R0036,completed,37.99,android,2025-01-02 16:42:46
ORD006675,U00086,R0044,cancelled,41.53,android,2025-01-02 09:56:19
ORD006676,U01651,R0028,failed,24.18,android,2025-01-02 10:21:34
ORD006677,U01568,R0001,completed,41.41,android,2025-01-02 11:02:32
ORD006678,U01643,R0016,completed,43.79,android,2025-01-02 13:45:18
ORD006679,U03749,R0003,completed,29.97,android,2025-01-02 07:37:36
ORD006680,U02113,R0049,completed,46.10,ios,2025-01-02 20:02:27
ORD006681,U02626,R0045,cancelled,17.29,android,2025-01-02 02:32:01
ORD006682,U03433,R0042,completed,37.88,web,2025-01-02 09:44:08
ORD006683,U01707,R0002,completed,52.80,android,2025-01-02 10:23:57
ORD006684,U02736,R0006,completed,35.93,android,2025-01-02 15:08:09
ORD006685,U02349,R0008,completed,34.97,ios,2025-01-02 19:13:08
ORD006686,U03401,R0050,completed,48.97,web,2025-01-02 04:02:48
ORD006687,U03172,R0039,completed,54.57,ios,2025-01-02 00:40:44
ORD006688,U01305,R0040,completed,30.96,web,2025-01-02 11:28:01
ORD006689,U04231,R0013,completed,32.69,ios,2025-01-02 22:03:11
ORD006690,U03301,R0028,cancelled,51.27,ios,2025-01-02 00:17:32
ORD006691,U03670,R0042,completed,32.66,web,2025-01-02 15:09:33
ORD006692,U04437,R0014,completed,40.34,android,2025-01-02 11:30:30
ORD006693,U04988,R0007,completed,18.31,web,2025-01-02 21:04:35
ORD006694,U01806,R0006,completed,46.63,web,2025-01-02 10:39:41
ORD006695,U03819,R0002,completed,26.64,android,2025-01-02 12:53:52
ORD006696,U02986,R0010,completed,17.41,android,2025-01-02 06:48:38
ORD006697,U00762,R0022,completed,16.82,android,2025-01-02 21:35:41
ORD006698,U00921,R0005,completed,56.55,web,2025-01-02 18:44:17
ORD006699,U03971,R0041,completed,40.13,ios,2025-01-02 21:05:19
ORD006700,U04620,R0050,completed,15.28,ios,2025-01-02 22:51:06
ORD006701,U03964,R0046,completed,33.85,ios,2025-01-02 10:08:49
ORD006702,U00970,R0045,cancelled,19.86,ios,2025-01-02 11:25:16
ORD006703,U03673,R0036,completed,17.13,android,2025-01-02 20:38:39
ORD006704,U00515,R0030,failed,37.16,ios,2025-01-02 15:15:39
ORD006705,U01685,R0012,cancelled,38.69,ios,2025-01-02 22:00:08
ORD006706,U03315,R0010,completed,23.82,ios,2025-01-02 14:56:07
ORD006707,U00606,R0037,completed,25.62,android,2025-01-03 09:28:05
ORD006708,U00905,R0033,completed,30.97,ios,2025-01-03 08:29:44
ORD006709,U00714,R0002,failed,24.77,android,2025-01-03 13:57:07
ORD006710,U03013,R0046,completed,58.30,web,2025-01-03 20:28:53
ORD006711,U03732,R0017,completed,49.97,web,2025-01-03 17:58:57
ORD006712,U04397,R0028,cancelled,45.47,ios,2025-01-03 11:44:13
ORD006713,U03960,R0040,completed,57.41,android,2025-01-03 19:11:11
ORD006714,U03218,R0020,completed,48.70,android,2025-01-03 14:52:50
ORD006715,U03331,R0002,completed,56.19,ios,2025-01-03 08:53:24
ORD006716,U01156,R0025,completed,38.97,android,2025-01-03 14:42:03
ORD006717,U00198,R0038,completed,43.39,android,2025-01-03 20:38:31
ORD006718,U01448,R0035,completed,45.39,android,2025-01-03 22:23:00
ORD006719,U02518,R0014,completed,20.75,web,2025-01-03 12:03:22
ORD006720,U03374,R0048,cancelled,41.70,ios,2025-01-03 20:13:30
ORD006721,U00914,R0018,completed,28.99,ios,2025-01-03 14:16:21
ORD006722,U04645,R0014,completed,19.20,web,2025-01-03 13:18:38
ORD006723,U00400,R0040,completed,19.88,ios,2025-01-03 21:31:29
ORD006724,U03674,R0048,cancelled,21.20,ios,2025-01-03 13:03:59
ORD006725,U02185,R0049,completed,46.71,ios,2025-01-03 09:57:44
ORD006726,U04585,R0020,completed,55.61,android,2025-01-03 18:32:58
ORD006727,U03107,R0030,completed,33.20,ios,2025-01-03 15:32:37
ORD006728,U04503,R0010,completed,30.58,ios,2025-01-03 14:26:27
ORD006729,U04374,R0011,completed,39.58,ios,2025-01-03 12:23:57
ORD006730,U03478,R0042,completed,29.73,ios,2025-01-03 20:22:12
ORD006731,U01603,R0014,completed,52.18,ios,2025-01-03 12:07:18
ORD006732,U01192,R0005,cancelled,56.30,ios,2025-01-03 22:23:22
ORD006733,U02535,R0048,completed,40.58,android,2025-01-03 09:58:47
ORD006734,U02649,R0007,completed,26.07,ios,2025-01-03 13:58:10
ORD006735,U04082,R0035,completed,42.13,android,2025-01-03 11:39:22
ORD006736,U02657,R0023,completed,46.12,ios,2025-01-03 00:22:25
ORD006737,U04656,R0013,completed,40.92,ios,2025-01-03 20:16:04
ORD006738,U04708,R0049,completed,32.78,android,2025-01-03 18:29:00
ORD006739,U03269,R0017,cancelled,41.18,android,2025-01-03 05:08:23
ORD006740,U03414,R0025,completed,31.93,web,2025-01-03 09:26:49
ORD006741,U02844,R0031,cancelled,16.24,android,2025-01-03 21:57:45
ORD006742,U04360,R0008,completed,56.68,ios,2025-01-03 15:13:13
ORD006743,U02696,R0007,completed,24.61,android,2025-01-03 19:51:10
ORD006744,U02629,R0005,cancelled,44.95,android,2025-01-03 20:58:13
ORD006745,U00400,R0006,completed,39.44,ios,2025-01-03 10:26:15
ORD006746,U04593,R0012,completed,36.68,android,2025-01-03 05:47:25
ORD006747,U01697,R0007,completed,43.04,ios,2025-01-03 18:52:04
ORD006748,U02716,R0018,completed,59.04,ios,2025-01-03 21:55:33
ORD006749,U01406,R0035,cancelled,42.01,android,2025-01-03 17:28:40
ORD006750,U02887,R0044,completed,37.71,ios,2025-01-03 08:09:51
ORD006751,U01959,R0007,completed,59.43,ios,2025-01-03 22:43:33
ORD006752,U02708,R0002,cancelled,50.75,web,2025-01-03 22:30:19
ORD006753,U02825,R0016,completed,48.15,android,2025-01-03 17:31:07
ORD006754,U01151,R0019,completed,27.64,android,2025-01-03 12:56:18
ORD006755,U01972,R0024,completed,26.08,android,2025-01-03 13:43:45
ORD006756,U03579,R0024,failed,29.13,web,2025-01-03 12:37:48
ORD006757,U01903,R0034,completed,59.52,ios,2025-01-03 11:26:57
ORD006758,U00677,R0015,completed,46.67,android,2025-01-03 02:34:14
ORD006759,U01728,R0039,completed,21.31,ios,2025-01-03 03:16:52
ORD006760,U03119,R0040,completed,16.65,ios,2025-01-03 20:29:05
ORD006761,U03046,R0011,completed,53.73,ios,2025-01-03 18:49:35
ORD006762,U00978,R0008,completed,54.06,android,2025-01-03 21:00:32
ORD006763,U04266,R0033,completed,18.04,android,2025-01-03 16:57:05
ORD006764,U01070,R0008,completed,50.00,ios,2025-01-03 09:41:50
ORD006765,U02972,R0046,completed,28.67,android,2025-01-03 22:08:31
ORD006766,U03477,R0039,completed,42.45,ios,2025-01-03 12:45:39
ORD006767,U02914,R0048,completed,48.00,android,2025-01-03 21:11:43
ORD006768,U03372,R0034,completed,50.73,ios,2025-01-03 21:51:21
ORD006769,U00079,R0013,completed,43.19,web,2025-01-03 10:02:30
ORD006770,U04330,R0016,completed,24.34,web,2025-01-03 16:20:29
ORD006771,U04389,R0023,completed,18.25,web,2025-01-03 19:11:46
ORD006772,U04301,R0013,completed,37.25,web,2025-01-03 21:19:33
ORD006773,U01400,R0044,cancelled,26.73,ios,2025-01-03 06:17:54
ORD006774,U04212,R0006,failed,52.45,ios,2025-01-03 22:40:22
ORD006775,U02084,R0038,completed,19.44,ios,2025-01-03 17:30:22
ORD006776,U02728,R0025,completed,43.96,android,2025-01-03 10:11:09
ORD006777,U04194,R0013,completed,23.46,web,2025-01-03 14:19:10
ORD006778,U00746,R0036,cancelled,42.21,web,2025-01-03 18:19:36
ORD006779,U03078,R0035,completed,17.37,android,2025-01-03 11:26:12
ORD006780,U00674,R0005,completed,55.61,web,2025-01-03 13:45:46
ORD006781,U04100,R0024,completed,42.26,android,2025-01-03 09:17:37
ORD006782,U04906,R0011,completed,31.51,ios,2025-01-03 13:26:38
ORD006783,U02493,R0021,completed,31.53,android,2025-01-03 07:13:02
ORD006784,U02071,R0044,completed,18.04,android,2025-01-03 03:05:02
ORD006785,U01752,R0036,completed,43.31,web,2025-01-03 19:06:54
ORD006786,U04472,R0017,completed,50.54,android,2025-01-03 19:46:08
ORD006787,U02598,R0005,completed,57.26,ios,2025-01-03 08:57:23
ORD006788,U04309,R0025,completed,31.96,web,2025-01-03 13:52:32
ORD006789,U02403,R0021,cancelled,45.43,android,2025-01-03 20:36:04
ORD006790,U04032,R0012,completed,59.45,web,2025-01-03 17:36:00
ORD006791,U00420,R0005,cancelled,21.48,ios,2025-01-03 20:43:07
ORD006792,U04830,R0050,completed,52.84,android,2025-01-03 09:35:56
ORD006793,U01078,R0016,completed,39.91,android,2025-01-03 12:39:34
ORD006794,U01873,R0027,completed,23.13,web,2025-01-03 13:28:42
ORD006795,U04207,R0013,completed,22.56,android,2025-01-03 20:47:24
ORD006796,U01122,R0014,cancelled,46.78,android,2025-01-03 11:27:43
ORD006797,U02480,R0011,cancelled,53.85,android,2025-01-03 11:51:25
ORD006798,U01995,R0040,cancelled,17.88,android,2025-01-03 22:34:48
ORD006799,U02416,R0015,completed,24.84,android,2025-01-03 21:21:03
ORD006800,U02937,R0011,cancelled,19.49,ios,2025-01-03 17:33:58
ORD006801,U02862,R0009,completed,24.89,android,2025-01-03 08:16:08
ORD006802,U01071,R0019,completed,26.56,android,2025-01-03 17:03:58
ORD006803,U01653,R0010,completed,57.86,ios,2025-01-03 09:21:13
ORD006804,U00021,R0031,completed,58.87,android,2025-01-03 09:54:34
ORD006805,U01511,R0018,completed,54.73,android,2025-01-03 21:06:12
ORD006806,U02456,R0019,completed,43.47,android,2025-01-03 05:21:16
ORD006807,U02885,R0001,completed,17.04,android,2025-01-03 09:21:48
ORD006808,U02434,R0020,cancelled,42.71,ios,2025-01-03 15:36:33
ORD006809,U04419,R0013,completed,23.86,android,2025-01-03 19:56:05
ORD006810,U01597,R0034,cancelled,54.17,ios,2025-01-03 19:15:09
ORD006811,U00469,R0033,cancelled,33.69,android,2025-01-03 22:51:24
ORD006812,U02735,R0023,cancelled,59.74,ios,2025-01-03 14:29:33
ORD006813,U00860,R0005,completed,25.06,ios,2025-01-03 15:19:31
ORD006814,U00336,R0020,completed,17.45,android,2025-01-03 09:16:56
ORD006815,U00044,R0044,cancelled,53.22,android,2025-01-03 19:14:32
ORD006816,U04408,R0040,completed,58.06,android,2025-01-03 21:56:23
ORD006817,U02116,R0006,completed,30.63,ios,2025-01-03 19:41:57
ORD006818,U00430,R0015,completed,40.01,ios,2025-01-03 13:08:41
ORD006819,U00024,R0050,cancelled,24.19,web,2025-01-03 12:49:01
ORD006820,U03262,R0037,completed,40.40,ios,2025-01-03 02:24:28
ORD006821,U00086,R0009,cancelled,24.93,android,2025-01-03 13:21:02
ORD006822,U00463,R0002,completed,29.43,web,2025-01-03 20:27:11
ORD006823,U03848,R0023,cancelled,20.94,ios,2025-01-03 19:36:33
ORD006824,U01716,R0048,cancelled,27.22,android,2025-01-03 22:17:05
ORD006825,U00855,R0039,completed,19.46,android,2025-01-03 12:34:25
ORD006826,U01981,R0012,completed,29.63,web,2025-01-03 13:46:04
ORD006827,U03464,R0034,completed,19.31,web,2025-01-03 11:28:33
ORD006828,U02124,R0032,completed,52.75,android,2025-01-03 06:55:37
ORD006829,U03536,R0038,cancelled,25.91,web,2025-01-03 19:10:00
ORD006830,U02340,R0041,cancelled,32.90,web,2025-01-03 20:13:05
ORD006831,U03511,R0028,cancelled,57.03,ios,2025-01-03 12:42:44
ORD006832,U03820,R0040,completed,18.12,ios,2025-01-03 09:01:39
ORD006833,U00106,R0016,completed,51.07,ios,2025-01-03 13:20:34
ORD006834,U01719,R0031,completed,25.34,ios,2025-01-03 16:49:50
ORD006835,U03811,R0041,completed,55.44,android,2025-01-03 10:45:22
ORD006836,U04515,R0040,completed,47.44,web,2025-01-03 13:41:33
ORD006837,U03808,R0034,completed,30.28,ios,2025-01-03 18:41:11
ORD006838,U02821,R0020,completed,25.35,ios,2025-01-03 13:55:09
ORD006839,U00966,R0017,completed,48.96,web,2025-01-03 09:13:36
ORD006840,U04382,R0007,completed,18.60,android,2025-01-03 19:55:55
ORD006841,U03717,R0027,cancelled,23.39,web,2025-01-03 20:15:31
ORD006842,U04058,R0019,completed,37.53,ios,2025-01-03 09:24:31
ORD006843,U02561,R0043,completed,22.55,android,2025-01-03 09:49:05
ORD006844,U02234,R0044,completed,41.53,android,2025-01-03 11:01:03
ORD006845,U00276,R0015,completed,55.84,ios,2025-01-03 07:06:51
ORD006846,U01408,R0041,completed,56.87,android,2025-01-03 10:03:10
ORD006847,U01263,R0037,completed,50.74,android,2025-01-03 15:44:09
ORD006848,U04152,R0020,completed,17.10,android,2025-01-03 19:10:49
ORD006849,U01462,R0034,completed,24.36,ios,2025-01-03 18:54:49
ORD006850,U04984,R0017,completed,51.71,ios,2025-01-03 19:05:20
ORD006851,U02057,R0024,completed,20.59,ios,2025-01-03 00:38:38
ORD006852,U01341,R0047,completed,16.92,ios,2025-01-03 10:49:12
ORD006853,U01130,R0020,completed,21.73,android,2025-01-03 15:44:06
ORD006854,U04142,R0011,completed,52.08,android,2025-01-03 12:55:24
ORD006855,U02724,R0045,completed,39.71,ios,2025-01-03 18:50:56
ORD006856,U04178,R0024,completed,31.23,android,2025-01-03 18:13:57
ORD006857,U03320,R0018,cancelled,29.30,ios,2025-01-03 12:19:15
ORD006858,U04528,R0024,completed,33.85,ios,2025-01-03 09:13:12
ORD006859,U03580,R0004,completed,27.50,ios,2025-01-03 06:27:07
ORD006860,U00828,R0008,completed,58.27,android,2025-01-03 00:48:13
ORD006861,U02338,R0049,completed,30.75,android,2025-01-03 15:12:12
ORD006862,U00717,R0017,completed,59.91,android,2025-01-03 13:37:02
ORD006863,U02423,R0036,completed,22.32,android,2025-01-03 14:59:30
ORD006864,U00623,R0043,cancelled,33.82,android,2025-01-03 18:47:51
ORD006865,U01255,R0030,cancelled,29.20,android,2025-01-03 13:51:30
ORD006866,U01687,R0009,failed,31.46,android,2025-01-03 15:27:21
ORD006867,U02979,R0031,cancelled,40.16,android,2025-01-03 15:56:56
ORD006868,U01331,R0043,completed,37.14,web,2025-01-03 12:13:56
ORD006869,U01425,R0043,completed,57.09,ios,2025-01-03 13:27:47
ORD006870,U03499,R0023,completed,18.78,ios,2025-01-03 06:50:59
ORD006871,U01435,R0028,completed,21.74,ios,2025-01-03 10:26:26
ORD006872,U02907,R0044,cancelled,58.06,web,2025-01-03 21:19:26
ORD006873,U02743,R0024,completed,29.26,ios,2025-01-03 06:07:51
ORD006874,U04253,R0022,completed,29.31,android,2025-01-03 14:36:42
ORD006875,U00768,R0006,completed,58.65,web,2025-01-03 16:23:40
ORD006876,U03599,R0009,completed,46.74,ios,2025-01-03 12:11:13
ORD006877,U02604,R0021,completed,29.47,web,2025-01-03 11:46:26
ORD006878,U01655,R0018,completed,41.24,android,2025-01-03 23:50:55
ORD006879,U00067,R0045,completed,40.06,android,2025-01-03 19:59:57
ORD006880,U02212,R0035,completed,39.66,web,2025-01-03 19:42:46
ORD006881,U04375,R0038,completed,19.42,web,2025-01-03 08:23:28
ORD006882,U02232,R0048,cancelled,46.53,android,2025-01-03 15:37:19
ORD006883,U02238,R0049,completed,26.24,android,2025-01-03 19:56:43
ORD006884,U04939,R0027,completed,21.35,ios,2025-01-03 11:51:31
ORD006885,U04881,R0036,completed,17.39,web,2025-01-03 18:55:27
ORD006886,U02139,R0027,completed,19.68,android,2025-01-03 06:40:01
ORD006887,U01093,R0040,failed,25.62,ios,2025-01-03 05:05:50
ORD006888,U01538,R0021,completed,16.41,android,2025-01-03 13:18:58
ORD006889,U02951,R0001,failed,59.38,ios,2025-01-03 03:29:08
ORD006890,U01553,R0030,cancelled,22.25,web,2025-01-03 11:03:22
ORD006891,U03947,R0044,failed,44.62,ios,2025-01-03 18:03:35
ORD006892,U01904,R0004,completed,16.31,ios,2025-01-03 16:43:32
ORD006893,U01884,R0038,completed,55.60,ios,2025-01-03 12:16:52
ORD006894,U03676,R0001,completed,57.46,ios,2025-01-03 08:55:28
ORD006895,U03143,R0030,completed,46.63,web,2025-01-03 20:51:05
ORD006896,U00036,R0033,completed,16.90,web,2025-01-03 11:29:38
ORD006897,U01654,R0038,failed,49.51,android,2025-01-03 07:23:33
ORD006898,U04916,R0033,completed,20.85,ios,2025-01-03 20:44:04
ORD006899,U03954,R0048,completed,17.58,web,2025-01-03 18:29:10
ORD006900,U04797,R0008,completed,43.98,ios,2025-01-03 13:36:21
ORD006901,U03793,R0023,completed,55.28,ios,2025-01-03 20:14:11
ORD006902,U00503,R0022,completed,31.87,android,2025-01-03 11:08:33
ORD006903,U04492,R0030,completed,20.25,ios,2025-01-03 04:12:12
ORD006904,U03679,R0025,completed,40.22,web,2025-01-03 18:33:46
ORD006905,U02982,R0046,completed,57.64,android,2025-01-03 13:31:40
ORD006906,U02703,R0011,completed,55.80,android,2025-01-03 21:37:05
ORD006907,U02545,R0023,completed,43.83,android,2025-01-03 10:39:09
ORD006908,U03974,R0026,completed,41.56,android,2025-01-03 15:50:46
ORD006909,U01056,R0011,failed,27.92,ios,2025-01-03 18:52:53
ORD006910,U03859,R0025,completed,51.45,web,2025-01-03 18:15:25
ORD006911,U03085,R0032,cancelled,15.88,ios,2025-01-03 14:14:20
ORD006912,U01204,R0015,completed,18.25,ios,2025-01-03 20:16:11
ORD006913,U00677,R0040,completed,52.48,android,2025-01-03 11:43:47
ORD006914,U00096,R0044,completed,45.05,ios,2025-01-03 11:36:33
ORD006915,U04200,R0035,completed,50.23,ios,2025-01-03 10:34:51
ORD006916,U02701,R0003,completed,29.42,ios,2025-01-03 20:58:37
ORD006917,U04493,R0025,completed,39.80,web,2025-01-03 19:45:17
ORD006918,U02599,R0022,cancelled,18.93,android,2025-01-03 18:55:41
ORD006919,U00251,R0043,completed,24.55,android,2025-01-03 07:43:22
ORD006920,U00205,R0001,completed,42.84,android,2025-01-03 19:23:08
ORD006921,U02182,R0020,completed,39.35,ios,2025-01-03 07:56:19
ORD006922,U03774,R0020,completed,29.18,ios,2025-01-03 18:55:53
ORD006923,U01832,R0027,cancelled,41.47,android,2025-01-03 11:06:14
ORD006924,U04850,R0045,completed,30.28,android,2025-01-03 15:27:58
ORD006925,U01359,R0027,completed,38.75,web,2025-01-03 14:50:00
ORD006926,U04090,R0046,completed,31.14,android,2025-01-03 21:09:34
ORD006927,U01546,R0033,completed,36.64,web,2025-01-03 21:09:14
ORD006928,U01581,R0042,completed,43.07,ios,2025-01-03 11:39:21
ORD006929,U00469,R0007,completed,57.91,android,2025-01-03 21:02:24
ORD006930,U04928,R0018,cancelled,48.85,android,2025-01-03 19:00:24
ORD006931,U01567,R0030,completed,46.38,android,2025-01-03 15:04:09
ORD006932,U01052,R0005,completed,48.95,ios,2025-01-03 18:47:56
ORD006933,U04907,R0012,failed,54.18,ios,2025-01-03 12:47:25
ORD006934,U00048,R0042,completed,46.60,ios,2025-01-03 23:52:43
ORD006935,U00046,R0048,completed,48.52,android,2025-01-03 19:51:49
ORD006936,U02861,R0040,cancelled,21.35,ios,2025-01-03 20:59:50
ORD006937,U00647,R0043,completed,22.25,ios,2025-01-03 17:37:30
ORD006938,U00893,R0024,completed,54.04,android,2025-01-03 06:34:34
ORD006939,U02764,R0018,completed,35.45,ios,2025-01-03 07:08:44
ORD006940,U04452,R0009,completed,15.91,web,2025-01-03 17:23:44
ORD006941,U00042,R0038,completed,40.62,web,2025-01-03 08:19:13
ORD006942,U02908,R0029,completed,18.78,ios,2025-01-03 11:07:20
ORD006943,U02159,R0025,completed,51.01,ios,2025-01-03 09:19:52
ORD006944,U04034,R0002,cancelled,20.55,ios,2025-01-03 18:33:11
ORD006945,U03282,R0007,failed,37.09,android,2025-01-03 21:43:53
ORD006946,U01250,R0045,completed,33.13,ios,2025-01-03 18:49:27
ORD006947,U02970,R0030,completed,41.59,android,2025-01-03 12:36:37
ORD006948,U00553,R0026,completed,21.13,ios,2025-01-03 06:38:56
ORD006949,U00413,R0035,completed,23.74,ios,2025-01-03 14:35:08
ORD006950,U00049,R0036,completed,23.70,web,2025-01-03 19:03:05
ORD006951,U00250,R0020,completed,35.17,web,2025-01-03 01:55:41
ORD006952,U02097,R0004,cancelled,31.91,android,2025-01-03 13:55:11
ORD006953,U01816,R0015,completed,57.50,ios,2025-01-03 20:59:22
ORD006954,U04853,R0037,completed,34.43,ios,2025-01-03 14:14:16
ORD006955,U02430,R0009,completed,53.58,android,2025-01-03 09:21:39
ORD006956,U02704,R0038,completed,38.29,android,2025-01-03 19:08:54
ORD006957,U03172,R0002,cancelled,32.02,ios,2025-01-03 08:24:00
ORD006958,U01869,R0011,completed,23.56,android,2025-01-03 07:38:52
ORD006959,U02671,R0027,completed,21.23,web,2025-01-03 18:30:45
ORD006960,U03966,R0002,completed,21.20,android,2025-01-03 22:57:35
ORD006961,U04445,R0038,cancelled,49.39,android,2025-01-03 18:15:49
ORD006962,U01781,R0006,completed,59.42,ios,2025-01-03 21:56:36
ORD006963,U04407,R0007,cancelled,21.19,android,2025-01-03 17:45:22
ORD006964,U01000,R0023,completed,19.73,web,2025-01-03 11:24:44
ORD006965,U03666,R0035,completed,28.91,ios,2025-01-03 08:38:18
ORD006966,U00582,R0020,completed,56.96,android,2025-01-03 18:56:39
ORD006967,U03948,R0008,completed,44.21,ios,2025-01-03 11:00:20
ORD006968,U02408,R0030,completed,35.26,ios,2025-01-03 20:14:14
ORD006969,U03983,R0013,completed,31.90,web,2025-01-03 10:41:20
ORD006970,U02886,R0035,completed,48.17,ios,2025-01-03 07:05:21
ORD006971,U03537,R0046,completed,36.61,ios,2025-01-03 01:13:13
ORD006972,U00628,R0025,completed,15.51,ios,2025-01-03 12:37:03
ORD006973,U00188,R0039,failed,30.34,android,2025-01-03 19:08:30
ORD006974,U01616,R0026,completed,25.55,ios,2025-01-03 19:21:31
ORD006975,U00454,R0047,completed,48.41,android,2025-01-03 11:15:10
ORD006976,U03140,R0015,completed,56.00,web,2025-01-03 19:44:55
ORD006977,U00845,R0024,completed,41.23,ios,2025-01-03 18:38:05
ORD006978,U03050,R0036,cancelled,20.94,web,2025-01-03 13:25:06
ORD006979,U01187,R0012,cancelled,37.14,android,2025-01-03 11:56:31
ORD006980,U03055,R0025,completed,25.83,ios,2025-01-03 13:03:26
ORD006981,U04891,R0045,cancelled,34.57,android,2025-01-03 07:07:51
ORD006982,U04877,R0030,completed,57.51,ios,2025-01-03 12:33:15
ORD006983,U03582,R0006,completed,21.02,ios,2025-01-03 10:52:57
ORD006984,U01121,R0005,completed,40.88,ios,2025-01-03 10:48:12
ORD006985,U00383,R0028,completed,55.69,ios,2025-01-03 14:09:09
ORD006986,U04759,R0001,completed,15.29,android,2025-01-03 12:19:58
ORD006987,U03028,R0027,completed,57.49,android,2025-01-03 15:42:27
ORD006988,U00416,R0028,completed,45.52,web,2025-01-03 18:40:05
ORD006989,U00420,R0045,completed,39.71,ios,2025-01-03 22:49:08
ORD006990,U00258,R0013,failed,48.46,ios,2025-01-03 18:43:29
ORD006991,U04065,R0013,completed,44.52,ios,2025-01-03 13:40:23
ORD006992,U03606,R0023,cancelled,49.73,ios,2025-01-03 16:59:20
ORD006993,U00828,R0011,completed,35.24,android,2025-01-03 00:41:19
ORD006994,U03060,R0048,completed,55.06,ios,2025-01-03 08:26:49
ORD006995,U04767,R0046,completed,51.02,ios,2025-01-03 21:19:39
ORD006996,U00352,R0026,completed,59.68,web,2025-01-03 20:19:37
ORD006997,U02686,R0019,completed,20.10,ios,2025-01-03 21:01:22
ORD006998,U04163,R0015,completed,43.93,ios,2025-01-03 15:32:49
ORD006999,U02016,R0003,completed,38.35,ios,2025-01-03 08:17:52
ORD007000,U04101,R0004,completed,15.38,android,2025-01-03 21:55:46
ORD007001,U01565,R0006,completed,58.46,ios,2025-01-03 10:53:59
ORD007002,U00039,R0031,completed,27.38,ios,2025-01-03 13:54:45
ORD007003,U01015,R0018,completed,50.67,android,2025-01-03 00:03:53
ORD007004,U02558,R0042,completed,28.05,android,2025-01-03 05:47:41
ORD007005,U04662,R0013,completed,46.30,ios,2025-01-03 13:10:34
ORD007006,U01549,R0026,completed,33.41,web,2025-01-03 20:38:58
ORD007007,U03375,R0007,completed,31.94,ios,2025-01-03 17:32:30
ORD007008,U04665,R0042,completed,56.71,ios,2025-01-03 18:39:29
ORD007009,U04499,R0015,completed,54.17,android,2025-01-03 14:53:43
ORD007010,U04295,R0037,failed,55.23,ios,2025-01-03 12:26:22
ORD007011,U02548,R0034,completed,40.30,ios,2025-01-03 10:15:18
ORD007012,U04054,R0045,failed,35.22,ios,2025-01-03 20:03:58
