event_id,user_id,session_id,event_type,platform,device,app_version,timestamp
E0022871,U01766,S0006924,order_complete,android,Pixel 7 Pro,4.2.1,2025-01-06 13:48:54
E0022872,U04943,S0006925,app_open,ios,iPhone 15,4.2.1,2025-01-06 11:45:07
E0022873,U04943,S0006925,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 11:45:36
E0022874,U04943,S0006925,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 11:46:18
E0022875,U04066,S0006926,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 12:32:03
E0022876,U04066,S0006926,restaurant_view,android,Samsung S23 Ultra,4.2.1,2025-01-06 12:32:19
E0022877,U02451,S0006927,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:44:26
E0022878,U02451,S0006927,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:44:31
E0022879,U02451,S0006927,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:44:40
E0022880,U02451,S0006927,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:44:54
E0022881,U02451,S0006927,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:45:06
E0022882,U02451,S0006927,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:45:36
E0022883,U01784,S0006928,app_open,ios,iPhone 14 Pro,4.2.1,2025-01-06 22:44:37
E0022884,U02802,S0006929,app_open,android,Pixel 7,4.2.1,2025-01-06 11:26:59
E0022885,U01018,S0006930,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:15:36
E0022886,U01018,S0006930,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:15:53
E0022887,U01018,S0006930,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:15:56
E0022888,U01018,S0006930,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:16:14
E0022889,U01018,S0006930,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:16:44
E0022890,U01018,S0006930,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 03:17:15
E0022891,U03294,S0006931,app_open,ios,iPhone 15,4.2.1,2025-01-06 09:39:57
E0022892,U03294,S0006931,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 09:40:17
E0022893,U03294,S0006931,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 09:41:00
E0022894,U03294,S0006931,checkout_start,ios,iPhone 15,4.2.1,2025-01-06 09:41:33
E0022895,U03294,S0006931,payment_attempt,ios,iPhone 15,4.2.1,2025-01-06 09:41:40
E0022896,U03294,S0006931,order_complete,ios,iPhone 15,4.2.1,2025-01-06 09:42:24
E0022897,U04849,S0006932,app_open,ios,iPhone SE,4.2.1,2025-01-06 20:46:39
E0022898,U04849,S0006932,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 20:47:01
E0022899,U03363,S0006933,app_open,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:06:33
E0022900,U03363,S0006933,restaurant_view,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:06:57
E0022901,U03363,S0006933,add_to_cart,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:07:09
E0022902,U03363,S0006933,checkout_start,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:07:38
E0022903,U03363,S0006933,payment_attempt,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:07:48
E0022904,U03363,S0006933,order_complete,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:08:07
E0022905,U04746,S0006934,app_open,android,Pixel 7 Pro,4.2.1,2025-01-06 02:16:08
E0022906,U03923,S0006935,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:23:38
E0022907,U03923,S0006935,restaurant_view,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:23:44
E0022908,U03923,S0006935,add_to_cart,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:23:49
E0022909,U03923,S0006935,checkout_start,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:24:02
E0022910,U03923,S0006935,payment_attempt,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:24:28
E0022911,U03923,S0006935,order_complete,android,Samsung S23 Ultra,4.2.1,2025-01-06 18:24:59
E0022912,U04536,S0006936,app_open,web,Firefox,4.2.1,2025-01-06 02:13:59
E0022913,U04536,S0006936,restaurant_view,web,Firefox,4.2.1,2025-01-06 02:14:09
E0022914,U04536,S0006936,add_to_cart,web,Firefox,4.2.1,2025-01-06 02:14:23
E0022915,U04536,S0006936,checkout_start,web,Firefox,4.2.1,2025-01-06 02:15:01
E0022916,U04536,S0006936,payment_attempt,web,Firefox,4.2.1,2025-01-06 02:15:43
E0022917,U04536,S0006936,order_complete,web,Firefox,4.2.1,2025-01-06 02:16:04
E0022918,U04888,S0006937,app_open,ios,iPhone 15,4.2.1,2025-01-06 21:00:19
E0022919,U04888,S0006937,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 21:00:54
E0022920,U03833,S0006938,app_open,web,Edge,4.2.1,2025-01-06 13:58:13
E0022921,U03833,S0006938,restaurant_view,web,Edge,4.2.1,2025-01-06 13:58:49
E0022922,U04399,S0006939,app_open,web,Chrome,4.2.1,2025-01-06 14:15:56
E0022923,U01540,S0006940,app_open,android,Samsung S23,4.2.1,2025-01-06 10:23:39
E0022924,U01540,S0006940,restaurant_view,android,Samsung S23,4.2.1,2025-01-06 10:24:03
E0022925,U01540,S0006940,add_to_cart,android,Samsung S23,4.2.1,2025-01-06 10:24:47
E0022926,U04008,S0006941,app_open,android,Samsung A54,4.2.1,2025-01-06 08:22:48
E0022927,U04008,S0006941,restaurant_view,android,Samsung A54,4.2.1,2025-01-06 08:23:31
E0022928,U03941,S0006942,app_open,android,Pixel 7 Pro,4.2.1,2025-01-06 00:22:44
E0022929,U03941,S0006942,restaurant_view,android,Pixel 7 Pro,4.2.1,2025-01-06 00:23:07
E0022930,U03941,S0006942,add_to_cart,android,Pixel 7 Pro,4.2.1,2025-01-06 00:23:20
E0022931,U03941,S0006942,checkout_start,android,Pixel 7 Pro,4.2.1,2025-01-06 00:24:04
E0022932,U00944,S0006943,app_open,ios,iPhone 14,4.2.1,2025-01-06 14:35:06
E0022933,U03933,S0006944,app_open,ios,iPhone SE,4.2.1,2025-01-06 03:17:45
E0022934,U03933,S0006944,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 03:18:00
E0022935,U03933,S0006944,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 03:18:32
E0022936,U00182,S0006945,app_open,ios,iPhone 14,4.2.1,2025-01-06 08:06:50
E0022937,U00182,S0006945,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 08:07:27
E0022938,U03445,S0006946,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:03:11
E0022939,U00245,S0006947,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:27:34
E0022940,U00245,S0006947,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 15:28:08
E0022941,U03048,S0006948,app_open,web,Edge,4.2.1,2025-01-06 18:29:43
E0022942,U03048,S0006948,restaurant_view,web,Edge,4.2.1,2025-01-06 18:30:25
E0022943,U03048,S0006948,add_to_cart,web,Edge,4.2.1,2025-01-06 18:30:47
E0022944,U03048,S0006948,checkout_start,web,Edge,4.2.1,2025-01-06 18:30:51
E0022945,U02914,S0006949,app_open,android,Samsung S23,4.2.1,2025-01-06 15:23:00
E0022946,U02914,S0006949,restaurant_view,android,Samsung S23,4.2.1,2025-01-06 15:23:29
E0022947,U02914,S0006949,add_to_cart,android,Samsung S23,4.2.1,2025-01-06 15:24:13
E0022948,U02914,S0006949,checkout_start,android,Samsung S23,4.2.1,2025-01-06 15:24:17
E0022949,U02914,S0006949,payment_attempt,android,Samsung S23,4.2.1,2025-01-06 15:25:01
E0022950,U02914,S0006949,order_complete,android,Samsung S23,4.2.1,2025-01-06 15:25:10
E0022951,U00607,S0006950,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 22:00:58
E0022952,U00607,S0006950,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 22:01:02
E0022953,U00607,S0006950,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 22:01:32
E0022954,U00607,S0006950,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 22:02:15
E0022955,U04934,S0006951,app_open,android,Pixel 7,4.2.1,2025-01-06 22:39:10
E0022956,U04934,S0006951,restaurant_view,android,Pixel 7,4.2.1,2025-01-06 22:39:14
E0022957,U01024,S0006952,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:36:41
E0022958,U01024,S0006952,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:36:49
E0022959,U01024,S0006952,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:36:56
E0022960,U01024,S0006952,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:37:01
E0022961,U01024,S0006952,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:37:09
E0022962,U01024,S0006952,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 01:37:48
E0022963,U02623,S0006953,app_open,ios,iPhone 15,4.2.1,2025-01-06 10:29:51
E0022964,U02623,S0006953,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 10:29:57
E0022965,U02623,S0006953,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 10:30:35
E0022966,U04802,S0006954,app_open,android,Samsung S23,4.2.1,2025-01-06 01:10:00
E0022967,U04802,S0006954,restaurant_view,android,Samsung S23,4.2.1,2025-01-06 01:10:23
E0022968,U04802,S0006954,add_to_cart,android,Samsung S23,4.2.1,2025-01-06 01:10:51
E0022969,U04802,S0006954,checkout_start,android,Samsung S23,4.2.1,2025-01-06 01:11:14
E0022970,U03587,S0006955,app_open,ios,iPhone 14 Pro,4.2.1,2025-01-06 21:43:28
E0022971,U02653,S0006956,app_open,ios,iPhone SE,4.2.1,2025-01-06 21:22:12
E0022972,U02653,S0006956,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 21:22:16
E0022973,U02653,S0006956,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 21:22:38
E0022974,U02770,S0006957,app_open,web,Firefox,4.2.1,2025-01-06 20:43:27
E0022975,U02770,S0006957,restaurant_view,web,Firefox,4.2.1,2025-01-06 20:44:05
E0022976,U02928,S0006958,app_open,ios,iPhone SE,4.2.1,2025-01-06 09:52:48
E0022977,U02928,S0006958,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 09:53:08
E0022978,U02928,S0006958,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 09:53:45
E0022979,U01430,S0006959,app_open,ios,iPhone 14,4.2.1,2025-01-06 09:02:45
E0022980,U01430,S0006959,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 09:03:06
E0022981,U01430,S0006959,add_to_cart,ios,iPhone 14,4.2.1,2025-01-06 09:03:15
E0022982,U01430,S0006959,checkout_start,ios,iPhone 14,4.2.1,2025-01-06 09:03:26
E0022983,U01430,S0006959,payment_attempt,ios,iPhone 14,4.2.1,2025-01-06 09:03:34
E0022984,U01430,S0006959,order_complete,ios,iPhone 14,4.2.1,2025-01-06 09:04:16
E0022985,U02644,S0006960,app_open,ios,iPhone 14,4.2.1,2025-01-06 18:53:02
E0022986,U02644,S0006960,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 18:53:34
E0022987,U03368,S0006961,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 10:08:23
E0022988,U02988,S0006962,app_open,android,Pixel 7,4.2.1,2025-01-06 08:35:21
E0022989,U04310,S0006963,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 12:05:59
E0022990,U04310,S0006963,restaurant_view,android,Samsung S23 Ultra,4.2.1,2025-01-06 12:06:28
E0022991,U00634,S0006964,app_open,ios,iPhone SE,4.2.1,2025-01-06 03:17:49
E0022992,U00634,S0006964,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 03:18:28
E0022993,U00634,S0006964,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 03:18:42
E0022994,U00634,S0006964,checkout_start,ios,iPhone SE,4.2.1,2025-01-06 03:19:23
E0022995,U00634,S0006964,payment_attempt,ios,iPhone SE,4.2.1,2025-01-06 03:20:05
E0022996,U00634,S0006964,order_complete,ios,iPhone SE,4.2.1,2025-01-06 03:20:20
E0022997,U01874,S0006965,app_open,web,Chrome,4.2.1,2025-01-06 19:46:52
E0022998,U04821,S0006966,app_open,web,Chrome,4.2.1,2025-01-06 12:05:05
E0022999,U04821,S0006966,restaurant_view,web,Chrome,4.2.1,2025-01-06 12:05:16
E0023000,U02495,S0006967,app_open,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:11:48
E0023001,U02495,S0006967,restaurant_view,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:12:29
E0023002,U02495,S0006967,add_to_cart,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:12:45
E0023003,U02495,S0006967,checkout_start,ios,iPhone 14 Pro,4.2.1,2025-01-06 12:13:06
E0023004,U00873,S0006968,app_open,web,Chrome,4.2.1,2025-01-06 18:27:55
E0023005,U00873,S0006968,restaurant_view,web,Chrome,4.2.1,2025-01-06 18:28:25
E0023006,U00873,S0006968,add_to_cart,web,Chrome,4.2.1,2025-01-06 18:28:32
E0023007,U00873,S0006968,checkout_start,web,Chrome,4.2.1,2025-01-06 18:28:56
E0023008,U00873,S0006968,payment_attempt,web,Chrome,4.2.1,2025-01-06 18:29:13
E0023009,U00873,S0006968,order_complete,web,Chrome,4.2.1,2025-01-06 18:29:22
E0023010,U04772,S0006969,app_open,ios,iPhone 14,4.2.1,2025-01-06 22:53:56
E0023011,U03836,S0006970,app_open,ios,iPhone SE,4.2.1,2025-01-06 18:36:41
E0023012,U03836,S0006970,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 18:37:21
E0023013,U03836,S0006970,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 18:37:25
E0023014,U03836,S0006970,checkout_start,ios,iPhone SE,4.2.1,2025-01-06 18:37:47
E0023015,U01393,S0006971,app_open,android,Samsung S23,4.2.1,2025-01-06 12:14:11
E0023016,U01214,S0006972,app_open,web,Chrome,4.2.1,2025-01-06 23:07:57
E0023017,U03596,S0006973,app_open,ios,iPhone 15,4.2.1,2025-01-06 11:08:19
E0023018,U03596,S0006973,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 11:09:03
E0023019,U03596,S0006973,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 11:09:30
E0023020,U03596,S0006973,checkout_start,ios,iPhone 15,4.2.1,2025-01-06 11:10:10
E0023021,U03596,S0006973,payment_attempt,ios,iPhone 15,4.2.1,2025-01-06 11:10:54
E0023022,U03596,S0006973,order_complete,ios,iPhone 15,4.2.1,2025-01-06 11:11:12
E0023023,U02414,S0006974,app_open,android,Pixel 7 Pro,4.2.1,2025-01-06 06:51:50
E0023024,U02414,S0006974,restaurant_view,android,Pixel 7 Pro,4.2.1,2025-01-06 06:52:14
E0023025,U02414,S0006974,add_to_cart,android,Pixel 7 Pro,4.2.1,2025-01-06 06:52:56
E0023026,U02414,S0006974,checkout_start,android,Pixel 7 Pro,4.2.1,2025-01-06 06:53:03
E0023027,U00649,S0006975,app_open,android,Pixel 7,4.2.1,2025-01-06 21:44:21
E0023028,U02581,S0006976,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 11:02:37
E0023029,U02581,S0006976,restaurant_view,android,Samsung S23 Ultra,4.2.1,2025-01-06 11:03:03
E0023030,U02581,S0006976,add_to_cart,android,Samsung S23 Ultra,4.2.1,2025-01-06 11:03:43
E0023031,U01088,S0006977,app_open,web,Chrome,4.2.1,2025-01-06 19:32:29
E0023032,U01088,S0006977,restaurant_view,web,Chrome,4.2.1,2025-01-06 19:32:37
E0023033,U01088,S0006977,add_to_cart,web,Chrome,4.2.1,2025-01-06 19:33:00
E0023034,U00009,S0006978,app_open,android,Samsung S23,4.2.1,2025-01-06 14:56:00
E0023035,U00009,S0006978,restaurant_view,android,Samsung S23,4.2.1,2025-01-06 14:56:12
E0023036,U00009,S0006978,add_to_cart,android,Samsung S23,4.2.1,2025-01-06 14:56:34
E0023037,U00009,S0006978,checkout_start,android,Samsung S23,4.2.1,2025-01-06 14:56:50
E0023038,U02611,S0006979,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 10:12:11
E0023039,U04814,S0006980,app_open,ios,iPhone 14,4.2.1,2025-01-06 20:56:51
E0023040,U04814,S0006980,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 20:57:08
E0023041,U03229,S0006981,app_open,web,Chrome,4.2.1,2025-01-06 19:33:30
E0023042,U03229,S0006981,restaurant_view,web,Chrome,4.2.1,2025-01-06 19:34:12
E0023043,U03229,S0006981,add_to_cart,web,Chrome,4.2.1,2025-01-06 19:34:55
E0023044,U00657,S0006982,app_open,ios,iPhone 15,4.2.1,2025-01-06 13:24:35
E0023045,U00657,S0006982,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 13:24:44
E0023046,U00657,S0006982,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 13:25:11
E0023047,U02463,S0006983,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:08:08
E0023048,U02463,S0006983,restaurant_view,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:08:47
E0023049,U02463,S0006983,add_to_cart,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:09:27
E0023050,U02463,S0006983,checkout_start,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:09:45
E0023051,U02463,S0006983,payment_attempt,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:09:57
E0023052,U02463,S0006983,order_complete,android,Samsung S23 Ultra,4.2.1,2025-01-06 17:10:27
E0023053,U01403,S0006984,app_open,ios,iPhone 14,4.2.1,2025-01-06 08:27:06
E0023054,U01403,S0006984,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 08:27:24
E0023055,U01403,S0006984,add_to_cart,ios,iPhone 14,4.2.1,2025-01-06 08:27:55
E0023056,U01853,S0006985,app_open,android,Samsung S23,4.2.1,2025-01-06 12:14:23
E0023057,U03970,S0006986,app_open,web,Safari,4.2.1,2025-01-06 22:41:25
E0023058,U02844,S0006987,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 19:44:24
E0023059,U04357,S0006988,app_open,web,Safari,4.2.1,2025-01-06 22:15:10
E0023060,U03503,S0006989,app_open,ios,iPhone SE,4.2.1,2025-01-06 17:25:02
E0023061,U03503,S0006989,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 17:25:21
E0023062,U01894,S0006990,app_open,web,Firefox,4.2.1,2025-01-06 18:13:39
E0023063,U01894,S0006990,restaurant_view,web,Firefox,4.2.1,2025-01-06 18:13:42
E0023064,U01894,S0006990,add_to_cart,web,Firefox,4.2.1,2025-01-06 18:14:05
E0023065,U01894,S0006990,checkout_start,web,Firefox,4.2.1,2025-01-06 18:14:26
E0023066,U01894,S0006990,payment_attempt,web,Firefox,4.2.1,2025-01-06 18:15:01
E0023067,U01894,S0006990,order_complete,web,Firefox,4.2.1,2025-01-06 18:15:38
E0023068,U01889,S0006991,app_open,web,Firefox,4.2.1,2025-01-06 19:27:29
E0023069,U01889,S0006991,restaurant_view,web,Firefox,4.2.1,2025-01-06 19:27:56
E0023070,U00331,S0006992,app_open,android,Samsung A54,4.2.1,2025-01-06 11:11:06
E0023071,U04940,S0006993,app_open,ios,iPhone 14,4.2.1,2025-01-06 07:08:19
E0023072,U04940,S0006993,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 07:08:39
E0023073,U04613,S0006994,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:57:51
E0023074,U04613,S0006994,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:57:58
E0023075,U04613,S0006994,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:58:11
E0023076,U04613,S0006994,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:58:35
E0023077,U04613,S0006994,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:58:55
E0023078,U04613,S0006994,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:59:18
E0023079,U01374,S0006995,app_open,web,Chrome,4.2.1,2025-01-06 14:40:05
E0023080,U01374,S0006995,restaurant_view,web,Chrome,4.2.1,2025-01-06 14:40:28
E0023081,U01374,S0006995,add_to_cart,web,Chrome,4.2.1,2025-01-06 14:41:09
E0023082,U01374,S0006995,checkout_start,web,Chrome,4.2.1,2025-01-06 14:41:46
E0023083,U01374,S0006995,payment_attempt,web,Chrome,4.2.1,2025-01-06 14:41:51
E0023084,U01374,S0006995,order_complete,web,Chrome,4.2.1,2025-01-06 14:42:24
E0023085,U03883,S0006996,app_open,ios,iPhone 14,4.2.1,2025-01-06 14:57:04
E0023086,U03883,S0006996,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 14:57:46
E0023087,U00808,S0006997,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 06:55:34
E0023088,U00808,S0006997,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 06:55:47
E0023089,U00808,S0006997,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 06:55:55
E0023090,U00808,S0006997,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 06:56:11
E0023091,U00808,S0006997,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 06:56:32
E0023092,U04223,S0006998,app_open,web,Safari,4.2.1,2025-01-06 11:50:17
E0023093,U04223,S0006998,restaurant_view,web,Safari,4.2.1,2025-01-06 11:50:53
E0023094,U04223,S0006998,add_to_cart,web,Safari,4.2.1,2025-01-06 11:51:01
E0023095,U00994,S0006999,app_open,android,Samsung S23 Ultra,4.2.1,2025-01-06 15:58:56
E0023096,U04888,S0007000,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:33:04
E0023097,U04888,S0007000,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:33:09
E0023098,U04888,S0007000,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:33:52
E0023099,U04888,S0007000,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:34:29
E0023100,U04888,S0007000,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:34:43
E0023101,U04888,S0007000,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 19:35:22
E0023102,U01752,S0007001,app_open,web,Firefox,4.2.1,2025-01-06 00:48:06
E0023103,U01752,S0007001,restaurant_view,web,Firefox,4.2.1,2025-01-06 00:48:45
E0023104,U01752,S0007001,add_to_cart,web,Firefox,4.2.1,2025-01-06 00:49:14
E0023105,U01752,S0007001,checkout_start,web,Firefox,4.2.1,2025-01-06 00:49:52
E0023106,U01752,S0007001,payment_attempt,web,Firefox,4.2.1,2025-01-06 00:50:20
E0023107,U01752,S0007001,order_complete,web,Firefox,4.2.1,2025-01-06 00:51:02
E0023108,U01982,S0007002,app_open,web,Chrome,4.2.1,2025-01-06 07:19:56
E0023109,U00456,S0007003,app_open,ios,iPhone 15,4.2.1,2025-01-06 13:53:23
E0023110,U00456,S0007003,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 13:53:39
E0023111,U02716,S0007004,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 07:35:54
E0023112,U02716,S0007004,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 07:36:19
E0023113,U02716,S0007004,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 07:36:29
E0023114,U01634,S0007005,app_open,ios,iPhone 15,4.2.1,2025-01-06 14:17:29
E0023115,U01634,S0007005,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 14:17:39
E0023116,U01634,S0007005,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 14:17:42
E0023117,U01634,S0007005,checkout_start,ios,iPhone 15,4.2.1,2025-01-06 14:18:14
E0023118,U01634,S0007005,payment_attempt,ios,iPhone 15,4.2.1,2025-01-06 14:18:24
E0023119,U01634,S0007005,order_complete,ios,iPhone 15,4.2.1,2025-01-06 14:18:59
E0023120,U00848,S0007006,app_open,web,Edge,4.2.1,2025-01-06 23:55:27
E0023121,U00848,S0007006,restaurant_view,web,Edge,4.2.1,2025-01-06 23:55:44
E0023122,U00848,S0007006,add_to_cart,web,Edge,4.2.1,2025-01-06 23:56:21
E0023123,U00848,S0007006,checkout_start,web,Edge,4.2.1,2025-01-06 23:56:36
E0023124,U04522,S0007007,app_open,ios,iPhone SE,4.2.1,2025-01-06 20:04:29
E0023125,U04079,S0007008,app_open,android,Samsung A54,4.2.1,2025-01-06 12:01:29
E0023126,U02020,S0007009,app_open,ios,iPhone SE,4.2.1,2025-01-06 21:24:42
E0023127,U02020,S0007009,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 21:25:22
E0023128,U02020,S0007009,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 21:25:59
E0023129,U00840,S0007010,app_open,android,Samsung A54,4.2.1,2025-01-06 17:08:12
E0023130,U00840,S0007010,restaurant_view,android,Samsung A54,4.2.1,2025-01-06 17:08:46
E0023131,U04423,S0007011,app_open,web,Edge,4.2.1,2025-01-06 18:57:45
E0023132,U04423,S0007011,restaurant_view,web,Edge,4.2.1,2025-01-06 18:58:13
E0023133,U01569,S0007012,app_open,ios,iPhone 14,4.2.1,2025-01-06 03:46:48
E0023134,U01569,S0007012,restaurant_view,ios,iPhone 14,4.2.1,2025-01-06 03:47:24
E0023135,U01569,S0007012,add_to_cart,ios,iPhone 14,4.2.1,2025-01-06 03:47:27
E0023136,U01569,S0007012,checkout_start,ios,iPhone 14,4.2.1,2025-01-06 03:47:45
E0023137,U01569,S0007012,payment_attempt,ios,iPhone 14,4.2.1,2025-01-06 03:48:22
E0023138,U01569,S0007012,order_complete,ios,iPhone 14,4.2.1,2025-01-06 03:48:31
E0023139,U03991,S0007013,app_open,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:43:48
E0023140,U03991,S0007013,restaurant_view,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:44:04
E0023141,U03991,S0007013,add_to_cart,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:44:18
E0023142,U03991,S0007013,checkout_start,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:44:44
E0023143,U03991,S0007013,payment_attempt,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:44:55
E0023144,U03991,S0007013,order_complete,ios,iPhone 15 Pro,4.2.1,2025-01-06 08:45:14
E0023145,U03820,S0007014,app_open,ios,iPhone 15,4.2.1,2025-01-06 19:20:28
E0023146,U03820,S0007014,restaurant_view,ios,iPhone 15,4.2.1,2025-01-06 19:20:55
E0023147,U03820,S0007014,add_to_cart,ios,iPhone 15,4.2.1,2025-01-06 19:21:31
E0023148,U03820,S0007014,checkout_start,ios,iPhone 15,4.2.1,2025-01-06 19:21:51
E0023149,U03820,S0007014,payment_attempt,ios,iPhone 15,4.2.1,2025-01-06 19:22:20
E0023150,U03820,S0007014,order_complete,ios,iPhone 15,4.2.1,2025-01-06 19:22:51
E0023151,U04495,S0007015,app_open,ios,iPhone SE,4.2.1,2025-01-06 23:11:34
E0023152,U04495,S0007015,restaurant_view,ios,iPhone SE,4.2.1,2025-01-06 23:11:50
E0023153,U04495,S0007015,add_to_cart,ios,iPhone SE,4.2.1,2025-01-06 23:12:28
